X,Y,ObjectId,stop_id,stop_name,latitude,longitude,zone_id,location_type,parent_station,wheelchair_boarding,platform_code,GlobalID
16.6163750000001,49.1379190000001,10235,U1387N3132,Modřická,49.137919,16.616375,101,1,,2\,,{16F9D893-A816-4FB0-80FD-3C4C4129ABD5}
16.6201140000001,49.145202,10236,U1531N3133,Přízřenice,49.145202,16.620114,101,1,,2\,,{800B2E68-291C-4221-B5AE-9C89BB385E6D}
16.621835,49.1493320000001,10237,U1354N3134,Malá,49.149332,16.621835,101,1,,2\,,{4991EE5A-6BFD-4CEB-8223-C455541CC958}
16.6215920000001,49.1521980000001,10238,U1092N3135,Dolní Heršpice,49.152198,16.621592,101,1,,2\,,{7D673C89-1D45-4F65-BEBA-1BDA676B2480}
16.621496,49.1576610000001,10239,U1136N3136,Havránkova,49.157661,16.621496,101,1,,2\,,{3559C5E3-8566-4EAD-9FA0-2258692A95D1}
16.6181580000001,49.164024,10240,U1778N3137,Záhumenice,49.164024,16.618158,101,1,,1\,,{C769C0E4-CFCD-451F-AEEC-4923D70B5745}
16.627324,49.176879,10241,U1066N3138,Černovická,49.176879,16.627324,101,1,,1\,,{ED229BEA-7060-4FB2-B115-8F44366C6E23}
17.0574260000001,49.251923,10242,U17506N2424,"Prusy-Boškůvky, Moravské Prusy, pošta",49.251923,17.057426,750,1,,2\,,{7FAFAD46-5FAA-4210-96A8-81FF147D6DB3}
16.609648,49.2093,10243,U1793N2940,Zimní stadion,49.2093,16.609648,100,1,,2\,,{A429BF65-BE6E-40DC-BFB8-4869355B4379}
16.606797,49.203426,10244,U1006N2836,Antonínská,49.203426,16.606797,100,1,,1\,,{BE608747-5AD8-4A55-80AE-321E6DF72481}
15.622533,48.864879,10245,U18710N2631,"Drosendorf, Schulen",48.864879,15.622533,877,1,,2\,,{6C3FB68D-9C88-4570-8BCC-6F9E6B9FEF57}
17.331529,48.98544,10246,U19303N2733,"Moravský Písek, mateřská škola",48.98544,17.331529,695,1,,2\,,{DE7A8E48-D04A-451C-8517-C65F0941E1A0}
16.6239380000001,49.2144950000001,10247,U1522N2941,Provazníkova,49.214495,16.623938,100,1,,2\,,{24453F79-FC10-4704-9BDD-14534BE9B8CF}
15.815551,48.899232,10248,U18353N2632,"Vranov nad Dyjí, před hrází",48.899232,15.815551,837,1,,2\,,{D6ABFCC4-4933-453C-B481-3D7CDB9C338C}
17.051993,49.2478100000001,10249,U17508N2425,"Vážany, Na Hraničkách",49.24781,17.051993,750,1,,2\,,{75696868-6AAF-46F3-AB98-2B95D4BFE4EC}
17.331535,48.9901350000001,10250,U19304N2734,"Moravský Písek, obecní úřad",48.990135,17.331535,695,1,,2\,,{C65F2E71-F84A-41AA-9446-35EC4229206F}
16.6044430000001,49.207723,10251,U1483N2837,Pionýrská,49.207723,16.604443,100,1,,1\,,{BCC60735-25ED-44D7-B8FF-E7E8D4A7CFC2}
16.5587830000001,49.1765260000001,10252,U1263N2942,Koniklecová,49.176526,16.558783,101,1,,2\,,{3F42D139-14A0-49C1-AAB9-C6D4F50FD3B7}
16.6121830000001,49.161508,10253,U1319N3142,K terminálu,49.161508,16.612183,101,1,,2\,,{B4774118-540B-46C3-B11C-307477CC1F4D}
16.5527070000001,49.1774990000001,10254,U1443N2943,Oblá,49.177499,16.552707,101,1,,2\,,{10763152-7F8F-4C36-9FFD-F3E6128249C5}
17.0509000000001,49.244672,10255,U17509N2426,Vážany,49.244672,17.0509,750,1,,2\,,{5CDA32A7-9FFE-4F7E-A6E7-E0A1C23E2992}
16.6027480000001,49.2104370000001,10256,U1166N2838,Hrnčířská,49.210437,16.602748,100,1,,1\,,{ED530528-BC56-4005-AC5B-A2A586B94BFB}
16.008898,48.9183350000001,10257,U18185N2633,"Plenkovice, u hřiště",48.918335,16.008898,815,1,,2\,,{1D44FC7A-CD52-40AD-98AA-2CB8312DCBF9}
17.29713,48.998968,10258,U16911N2735,"Domanín, ZD",48.998968,17.29713,695,1,,2\,,{70C39D78-E248-4B03-8419-38CBD31DD5B7}
16.54776,49.179831,10259,U1223N2944,Kamenný vrch,49.179831,16.54776,101,1,,2\,,{55BB07F0-FA72-4617-8697-FBA83783320A}
16.621157,49.14428,10260,U1530N3143,"Přízřenice, smyčka",49.14428,16.621157,101,1,,1\,,{D29A4D16-9E24-474C-B796-F122E7EAE8D4}
17.0000610000001,49.2806110000001,10261,U17457N2427,"Vyškov, Dukelská, u čistírny",49.280611,17.000061,740,1,,2\,,{E17BBF6C-5C70-472A-B040-FBB612A654CD}
16.2867230000001,48.877778,10262,U18210N2634,Čejkovice,48.877778,16.286723,820,1,,2\,,{81C968BB-1CAC-4A31-8835-F9AC2FFEEF83}
16.600721,49.213805,10263,U1652N2839,Šumavská,49.213805,16.600721,100,1,,2\,,{0EFA2EE1-ECBF-4576-B0E7-14831F5C6232}
16.566294,49.1991630000001,10264,U1490N2945,Pod Jurankou,49.199163,16.566294,101,1,,1\,,{28405AA0-1958-426A-998B-F1106E4599B7}
17.2906080000001,48.9993200000001,10265,U16909N2736,"Domanín, horní zastávka",48.99932,17.290608,695,1,,2\,,{73F82852-96CA-470A-B867-3285889F94F0}
16.6438670000001,49.213898,10266,U1231N3144,Karlova,49.213898,16.643867,100,1,,1\,,{3F1829E5-62A1-4478-A581-5C419B67D652}
17.0573230000001,49.285086,10267,U17527N2428,"Hoštice-Heroltice, Heroltice, rozcestí",49.285086,17.057323,750,1,,2\,,{DCC525C4-DF25-4300-8102-9FCE103C83E9}
17.2849170000001,49.002052,10268,U16910N2737,"Domanín, obecní úřad",49.002052,17.284917,695,1,,2\,,{4CDAAF8B-CDDA-4040-9B98-B9464BBF3623}
16.598987,49.216824,10269,U1233N2840,Kartouzská,49.216824,16.598987,100,1,,2\,,{10935EC7-E179-4893-99FA-4B56A5389C5B}
16.5650010000001,49.2027590000001,10270,U1732N2946,Veslařská,49.202759,16.565001,101,1,,1\,,{686C8095-ECC7-4B8B-89AB-EB3C7F0B3F50}
16.643984,49.2153750000001,10271,U1358N3145,Maloměřický most,49.215375,16.643984,100,1,,2\,,{D146ED4D-C6BF-427B-BF05-06029BA43F37}
17.0655320000001,49.277858,10272,U17512N2429,"Rybníček, statek",49.277858,17.065532,750,1,,2\,,{E54D2F41-8766-4495-9176-686C5CC257C3}
17.274727,49.0014830000001,10273,U16915N2738,"Těmice, ZD",49.001483,17.274727,695,1,,2\,,{9D131227-42C5-4BF4-8EB4-196115F25D78}
16.5965,49.2209700000001,10274,U1218N2841,Jungmannova,49.22097,16.5965,100,1,,2\,,{84828A8C-9561-43DD-A90D-8CE14D395A56}
16.560121,49.204663,10275,U1216N2947,"Jundrov, hřiště",49.204663,16.560121,101,1,,1\,,{7487B5CA-72F4-4AAE-9701-C66B67422C60}
16.6433420000001,49.220019,10276,U1521N3146,Proškovo náměstí,49.220019,16.643342,100,1,,2\,,{1248B94B-560E-476B-A662-D67178CFF618}
17.0726530000001,49.275875,10277,U17519N2430,Rybníček,49.275875,17.072653,750,1,,2\,,{B4D762C1-4139-451D-96AF-FB723E6F642C}
17.263783,49.0003760000001,10278,U16913N2739,"Těmice, restaurace",49.000376,17.263783,695,1,,2\,,{170216FC-FEB0-4DCF-BDD8-4B5EEAB29F73}
16.594592,49.2236140000001,10279,U1171N2842,Husitská,49.223614,16.594592,101,1,,1\,,{A016207C-56DA-4C4B-B67A-1EC24F7FCBAE}
16.5574590000001,49.210068,10280,U1214N2948,Jundrovský most,49.210068,16.557459,101,1,,2\,,{97F67E96-6158-41F9-B751-1BB89D89A5E4}
16.644771,49.222716,10281,U1447N3147,Obřanská - u školy,49.222716,16.644771,100,1,,2\,,{5A11B567-0728-4A99-A18E-A4F461E5052E}
17.092523,49.2777110000001,10282,U17517N2431,"Medlovice, rozcestí",49.277711,17.092523,750,1,,2\,,{85F56B94-C7BE-47AD-AE73-B497C5BAF74D}
17.2660900000001,49.0088450000001,10283,U16914N2740,"Těmice, u mlýna",49.008845,17.26609,695,1,,2\,,{E02D474A-BE96-4443-A95A-547A64F9A1C3}
16.58502,49.2393920000001,10284,U1272N2843,Kořískova,49.239392,16.58502,101,1,,2\,,{87903C98-21DA-45AF-90EE-F4ADD2AB501D}
16.5555870000001,49.20872,10285,U1462N2949,Optátova,49.20872,16.555587,101,1,,2\,,{FF0EECDD-F662-4007-BEE4-336739651E7B}
16.6452630000001,49.2258800000001,10286,U1077N3148,Čtvery hony,49.22588,16.645263,100,1,,2\,,{7DC4FA90-FF8B-4F18-9FDD-8519D2FA9EA4}
17.122826,49.278689,10287,U17520N2432,Švábenice,49.278689,17.122826,750,1,,2\,,{2432AA22-DB0B-481D-9381-59DC3C4F0095}
17.2636580000001,49.025557,10288,U16912N2741,Syrovín,49.025557,17.263658,695,1,,2\,,{CC182BFE-4204-4E68-8376-3799C71CD94F}
17.238731,49.016874,10289,U16843N2742,"Žeravice, obchod",49.016874,17.238731,687,1,,2\,,{D25C9DD9-7ED9-4185-8332-EBE879BEB96D}
17.2231370000001,48.8462740000001,10290,U19168N2743,"Skalica, rázcestie k železničnej stanici",48.846274,17.223137,915,1,,2\,,{58497FBF-8F42-4738-8562-422948C12847}
17.416282,48.9108880000001,10291,U19404N2744,"Hroznová Lhota, kostel",48.910888,17.416282,945,1,,2\,,{60C060E0-A753-444C-B1F4-FF7F85CCDBD8}
17.430081,48.9070590000001,10292,U19417N2745,Tasov,48.907059,17.430081,945,1,,2\,,{2609088C-4E22-4BE5-97FA-ACC1DDAF56CB}
17.4471560000001,48.905514,10293,U19413N2746,"Lipov, ZD",48.905514,17.447156,945,1,,2\,,{48C47619-E869-4F40-AF72-A51DD5C7369D}
17.4566160000001,48.9075120000001,10294,U19409N2747,Lipov,48.907512,17.456616,945,1,,2\,,{79B6D131-C194-411D-BBAA-17D28759D78F}
