# Data,Probability
2.114329951319142073e-02,2.641056422569027645e-02
2.122926200389970569e-02,2.681072428971588775e-02
2.125162773127541038e-02,2.721088435374149558e-02
2.148621279918529539e-02,2.761104441776710688e-02
2.160603036065390434e-02,2.801120448179271819e-02
2.161166484740008678e-02,2.841136454581832602e-02
2.163705745404537889e-02,2.881152460984393732e-02
2.185649242747110532e-02,2.921168467386954862e-02
2.185993374267938480e-02,2.961184473789515645e-02
2.196930712289554485e-02,3.001200480192076775e-02
2.201413010877564455e-02,3.041216486594637905e-02
2.240214716228855832e-02,3.081232492997199035e-02
2.247858833090466205e-02,3.121248499399759818e-02
2.261900330173474000e-02,3.161264505802320601e-02
2.268333321700643709e-02,3.201280512204882078e-02
2.282803620849232010e-02,3.241296518607442861e-02
2.295761659077940817e-02,3.281312525010004338e-02
2.320217354099341281e-02,3.321328531412565122e-02
2.338795154731936055e-02,3.361344537815125905e-02
2.362608401849682072e-02,3.401360544217687382e-02
2.371597334210339900e-02,3.441376550620248165e-02
2.413214675759396688e-02,3.481392557022808948e-02
2.430583474791824655e-02,3.521408563425370425e-02
2.442102447419728511e-02,3.561424569827931208e-02
2.443131759531540909e-02,3.601440576230491991e-02
2.469437172502465111e-02,3.641456582633053468e-02
2.471834895808164984e-02,3.681472589035614251e-02
2.515908620180694680e-02,3.721488595438175034e-02
2.532551133644861396e-02,3.761504601840736511e-02
2.581508350279138053e-02,3.801520608243297294e-02
2.601463449031975531e-02,3.841536614645858078e-02
2.639773906334848264e-02,3.881552621048419555e-02
2.651956403301677923e-02,3.921568627450980338e-02
2.663093952210401558e-02,3.961584633853541121e-02
2.715391685609230832e-02,4.001600640256102598e-02
2.728905380960226779e-02,4.041616646658663381e-02
2.757976747068031573e-02,4.081632653061224164e-02
2.768823550562567876e-02,4.121648659463785641e-02
2.776403598228466274e-02,4.161664665866346424e-02
2.779473066452110494e-02,4.201680672268907901e-02
2.790960727058363483e-02,4.241696678671468684e-02
2.792416025695818732e-02,4.281712685074029467e-02
2.809569745688523731e-02,4.321728691476590944e-02
2.810197409176326544e-02,4.361744697879151728e-02
2.840395467870201682e-02,4.401760704281712511e-02
2.848621200538169890e-02,4.441776710684273988e-02
2.877296913694868050e-02,4.481792717086834771e-02
2.898989599011573062e-02,4.521808723489395554e-02
2.901418936427552220e-02,4.561824729891957031e-02
2.905224339969197586e-02,4.601840736294517814e-02
2.906434863804657417e-02,4.641856742697078597e-02
2.925644046384221972e-02,4.681872749099640074e-02
2.934831293795410814e-02,4.721888755502200857e-02
2.952339900019441965e-02,4.761904761904761640e-02
2.965377738807335045e-02,4.801920768307323117e-02
2.980906297142072933e-02,4.841936774709883901e-02
2.987690040399210850e-02,4.881952781112444684e-02
2.996821673087107091e-02,4.921968787515006161e-02
3.002129671208992115e-02,4.961984793917566944e-02
3.006965434391173711e-02,5.002000800320127727e-02
3.013569022686791304e-02,5.042016806722689204e-02
3.017201682148561159e-02,5.082032813125249987e-02
3.023380692912271822e-02,5.122048819527811464e-02
3.029832283433520068e-02,5.162064825930372247e-02
3.049032913805315229e-02,5.202080832332933030e-02
3.057007678367637191e-02,5.242096838735494507e-02
3.057726465873291527e-02,5.282112845138055290e-02
3.081828276710115930e-02,5.322128851540616074e-02
3.086704464156135239e-02,5.362144857943177551e-02
3.087463191198357854e-02,5.402160864345738334e-02
3.106256672296756408e-02,5.442176870748299117e-02
3.108111566602434622e-02,5.482192877150860594e-02
3.138592997243731114e-02,5.522208883553421377e-02
3.141493791824118836e-02,5.562224889955982160e-02
3.146630176636167758e-02,5.602240896358543637e-02
3.155606662949873853e-02,5.642256902761104420e-02
3.166516201927192103e-02,5.682272909163665203e-02
3.170782768182793532e-02,5.722288915566226680e-02
3.185889745414684227e-02,5.762304921968787463e-02
3.189668608613951267e-02,5.802320928371348246e-02
3.198765768714897234e-02,5.842336934773909723e-02
3.215070947916240374e-02,5.882352941176470507e-02
3.231748511619855768e-02,5.922368947579031290e-02
3.263905259498679073e-02,5.962384953981592767e-02
3.281579877893923969e-02,6.002400960384153550e-02
3.284030550757777167e-02,6.042416966786715027e-02
3.298574973430028895e-02,6.082432973189275810e-02
3.314929951204104164e-02,6.122448979591836593e-02
3.336306995375278028e-02,6.162464985994398070e-02
3.342557892888245452e-02,6.202480992396958853e-02
3.392988995433510180e-02,6.242496998799519636e-02
3.410129722245500844e-02,6.282513005202081113e-02
3.413053600171418733e-02,6.322529011604641203e-02
3.421457166205060102e-02,6.362545018007202680e-02
3.431854720434465017e-02,6.402561024409764157e-02
3.442710264945648274e-02,6.442577030812324246e-02
3.445028155112580398e-02,6.482593037214885723e-02
3.449866110011452769e-02,6.522609043617447200e-02
3.453411911618643054e-02,6.562625050020008677e-02
3.456195971825786611e-02,6.602641056422568766e-02
3.467524257175203656e-02,6.642657062825130243e-02
3.471914653464801270e-02,6.682673069227691720e-02
3.472747030386231365e-02,6.722689075630251809e-02
3.481542300832855819e-02,6.762705082032813286e-02
3.490596925472579798e-02,6.802721088435374763e-02
3.499988575301324345e-02,6.842737094837934853e-02
3.500960173546268511e-02,6.882753101240496330e-02
3.510416200424350264e-02,6.922769107643057807e-02
3.520683616119357068e-02,6.962785114045617896e-02
3.523260523854540582e-02,7.002801120448179373e-02
3.561062763169507012e-02,7.042817126850740850e-02
3.563644743512701940e-02,7.082833133253300939e-02
3.576849527034439008e-02,7.122849139655862416e-02
3.578977678183698635e-02,7.162865146058423893e-02
3.602274813106265405e-02,7.202881152460983982e-02
3.608523183441593452e-02,7.242897158863545459e-02
3.609096263043808789e-02,7.282913165266106936e-02
3.671254626004309685e-02,7.322929171668667025e-02
3.678687803575053650e-02,7.362945178071228503e-02
3.693144840049782801e-02,7.402961184473789980e-02
3.700257141952525280e-02,7.442977190876350069e-02
3.704897554496031781e-02,7.482993197278911546e-02
3.713469777753126283e-02,7.523009203681473023e-02
3.726251121753813150e-02,7.563025210084033112e-02
3.748283501524481837e-02,7.603041216486594589e-02
3.749726363155787140e-02,7.643057222889156066e-02
3.790969684845221788e-02,7.683073229291716155e-02
3.797906266880572701e-02,7.723089235694277632e-02
3.800148598087054602e-02,7.763105242096839109e-02
3.805720822172619505e-02,7.803121248499399198e-02
3.810312866386621894e-02,7.843137254901960675e-02
3.834128714220672030e-02,7.883153261304522152e-02
3.842233382054775770e-02,7.923169267707082242e-02
3.857458248717374194e-02,7.963185274109643719e-02
3.869514572203711089e-02,8.003201280512205196e-02
3.871687939523715816e-02,8.043217286914765285e-02
3.879927146446407460e-02,8.083233293317326762e-02
3.881367075849035536e-02,8.123249299719888239e-02
3.895957507131581066e-02,8.163265306122448328e-02
3.901583211169215581e-02,8.203281312525009805e-02
3.906450329518820069e-02,8.243297318927571282e-02
3.917191194547408467e-02,8.283313325330131371e-02
3.927656249066478061e-02,8.323329331732692848e-02
3.944122076701764984e-02,8.363345338135254325e-02
3.946123699351965219e-02,8.403361344537815802e-02
3.972044711950895035e-02,8.443377350940375892e-02
3.972508250250724599e-02,8.483393357342937369e-02
3.987571365536615037e-02,8.523409363745498846e-02
3.992834395365951056e-02,8.563425370148058935e-02
4.002743144026191247e-02,8.603441376550620412e-02
4.003226210205291374e-02,8.643457382953181889e-02
4.006686950733800989e-02,8.683473389355741978e-02
4.017929487044134829e-02,8.723489395758303455e-02
4.043355782015948391e-02,8.763505402160864932e-02
4.070948694164614606e-02,8.803521408563425021e-02
4.079039878057622026e-02,8.843537414965986498e-02
4.099711978238518989e-02,8.883553421368547975e-02
4.121844070209636918e-02,8.923569427771108065e-02
4.124388107354539507e-02,8.963585434173669542e-02
4.128163867556724348e-02,9.003601440576231019e-02
4.131577269281600656e-02,9.043617446978791108e-02
4.147239576325571775e-02,9.083633453381352585e-02
4.162602445350013780e-02,9.123649459783914062e-02
4.164566210714665956e-02,9.163665466186474151e-02
4.178348209256271817e-02,9.203681472589035628e-02
4.183816871569857876e-02,9.243697478991597105e-02
4.205465854172352885e-02,9.283713485394157194e-02
4.242538752239492783e-02,9.323729491796718671e-02
4.244221258059388546e-02,9.363745498199280148e-02
4.251302866914347112e-02,9.403761504601840238e-02
4.251725989525097921e-02,9.443777511004401715e-02
4.253990586896255754e-02,9.483793517406963192e-02
4.259237589091447590e-02,9.523809523809523281e-02
4.268261105758812402e-02,9.563825530212084758e-02
4.275706874661146933e-02,9.603841536614646235e-02
4.283420469685173676e-02,9.643857543017206324e-02
4.285971166984063607e-02,9.683873549419767801e-02
4.289569247648473277e-02,9.723889555822329278e-02
4.298305139556632404e-02,9.763905562224889367e-02
4.309201854535810866e-02,9.803921568627450844e-02
4.312485386412724664e-02,9.843937575030012321e-02
4.322968248636224059e-02,9.883953581432572411e-02
4.326239517204959195e-02,9.923969587835133888e-02
4.333256024002270917e-02,9.963985594237695365e-02
4.342709295858618312e-02,1.000400160064025545e-01
4.354509079551426715e-02,1.004401760704281693e-01
4.356163227352898015e-02,1.008403361344537841e-01
4.359396847604048164e-02,1.012404961984793850e-01
4.369396835284006242e-02,1.016406562625049997e-01
4.371666343352625245e-02,1.020408163265306145e-01
4.384691831282251651e-02,1.024409763905562293e-01
4.392960298712275669e-02,1.028411364545818302e-01
4.410052971395777427e-02,1.032412965186074449e-01
4.414902372156578880e-02,1.036414565826330597e-01
4.422521985097128266e-02,1.040416166466586606e-01
4.427947624250697795e-02,1.044417767106842754e-01
4.430355875572555835e-02,1.048419367747098901e-01
4.431662583288467627e-02,1.052420968387354910e-01
4.441148191986220295e-02,1.056422569027611058e-01
4.453830033121129045e-02,1.060424169667867206e-01
4.468481003493729453e-02,1.064425770308123215e-01
4.484442297582974524e-02,1.068427370948379362e-01
4.486852816983873116e-02,1.072428971588635510e-01
4.490438116697229032e-02,1.076430572228891519e-01
4.490558648766950628e-02,1.080432172869147667e-01
4.494525208382364051e-02,1.084433773509403814e-01
4.496577592648173111e-02,1.088435374149659823e-01
4.506962186724353114e-02,1.092436974789915971e-01
4.507110433281111966e-02,1.096438575430172119e-01
4.526405365824485993e-02,1.100440176070428128e-01
4.532987093092342989e-02,1.104441776710684275e-01
4.548240587312685906e-02,1.108443377350940423e-01
4.571701238333968076e-02,1.112444977991196432e-01
4.572627853071425247e-02,1.116446578631452580e-01
4.590009030795506872e-02,1.120448179271708727e-01
4.606022507370022973e-02,1.124449779911964736e-01
4.608029657390078082e-02,1.128451380552220884e-01
4.637788425542053311e-02,1.132452981192477032e-01
4.639262500382387855e-02,1.136454581832733041e-01
4.703845157202571348e-02,1.140456182472989188e-01
4.703849791906442035e-02,1.144457783113245336e-01
4.732681048977292054e-02,1.148459383753501345e-01
4.738878155605000253e-02,1.152460984393757493e-01
4.758506825514587785e-02,1.156462585034013640e-01
4.758556368188279762e-02,1.160464185674269649e-01
4.766476595943203859e-02,1.164465786314525797e-01
4.776429861950892697e-02,1.168467386954781945e-01
4.780454101069099571e-02,1.172468987595037954e-01
4.784514297108921621e-02,1.176470588235294101e-01
4.802042109144874504e-02,1.180472188875550249e-01
4.803410222449420314e-02,1.184473789515806258e-01
4.813555485504891762e-02,1.188475390156062406e-01
4.832274508402433638e-02,1.192476990796318553e-01
4.832732677212713684e-02,1.196478591436574562e-01
4.855166153180331262e-02,1.200480192076830710e-01
4.874266074265654752e-02,1.204481792717086858e-01
4.880740632532283574e-02,1.208483393357343005e-01
4.883188002801547994e-02,1.212484993997599014e-01
4.884673692436362902e-02,1.216486594637855162e-01
4.888775076670689307e-02,1.220488195278111310e-01
4.891192061963533372e-02,1.224489795918367319e-01
4.918619546880312332e-02,1.228491396558623466e-01
4.919963127835604022e-02,1.232492997198879614e-01
4.936965693586138626e-02,1.236494597839135623e-01
4.939341648625291542e-02,1.240496198479391771e-01
4.956449143833912413e-02,1.244497799119647918e-01
4.973342456951741763e-02,1.248499399759903927e-01
4.975523996719230513e-02,1.252501000400159936e-01
4.982807805123917050e-02,1.256502601040416223e-01
4.984739125860402492e-02,1.260504201680672232e-01
5.002795618250471116e-02,1.264505802320928241e-01
5.008717161752503783e-02,1.268507402961184527e-01
5.031857543588964810e-02,1.272509003601440536e-01
5.034500432738604064e-02,1.276510604241696545e-01
5.042076516992474722e-02,1.280512204881952831e-01
5.042421527983128454e-02,1.284513805522208840e-01
5.052095947149193300e-02,1.288515406162464849e-01
5.059057447245125100e-02,1.292517006802721136e-01
5.062249584794010354e-02,1.296518607442977145e-01
5.065697264043778764e-02,1.300520208083233431e-01
5.071439035269968698e-02,1.304521808723489440e-01
5.076544164490449235e-02,1.308523409363745449e-01
5.078429514448986465e-02,1.312525010004001735e-01
5.083865040198187052e-02,1.316526610644257744e-01
5.096292296742289951e-02,1.320528211284513753e-01
5.099126937162454243e-02,1.324529811924770040e-01
5.105193180990262591e-02,1.328531412565026049e-01
5.118210362575004169e-02,1.332533013205282058e-01
5.120931754480906317e-02,1.336534613845538344e-01
5.123750047767935273e-02,1.340536214485794353e-01
5.125350951253861836e-02,1.344537815126050362e-01
5.133992514961271958e-02,1.348539415766306648e-01
5.135201608262882772e-02,1.352541016406562657e-01
5.160428860043193150e-02,1.356542617046818666e-01
5.161973655104069858e-02,1.360544217687074953e-01
5.180196814177580322e-02,1.364545818327330962e-01
5.180345663687573043e-02,1.368547418967586971e-01
5.195210198093585391e-02,1.372549019607843257e-01
5.205256610346101209e-02,1.376550620248099266e-01
5.209884270545181439e-02,1.380552220888355275e-01
5.212568467369043529e-02,1.384553821528611561e-01
5.220846844221015137e-02,1.388555422168867570e-01
5.241513392014297834e-02,1.392557022809123579e-01
5.244153727205939919e-02,1.396558623449379866e-01
5.244156119494245566e-02,1.400560224089635875e-01
5.246021393851594411e-02,1.404561824729891883e-01
5.248664918564373977e-02,1.408563425370148170e-01
5.254601041499935149e-02,1.412565026010404179e-01
5.257447587221460161e-02,1.416566626650660188e-01
5.262876544156046277e-02,1.420568227290916474e-01
5.289057786206485118e-02,1.424569827931172483e-01
5.300841080981612274e-02,1.428571428571428492e-01
5.303598379672711666e-02,1.432573029211684779e-01
5.321507669561793830e-02,1.436574629851940788e-01
5.329857861986468659e-02,1.440576230492196796e-01
5.344790072166030054e-02,1.444577831132453083e-01
5.349333448886534753e-02,1.448579431772709092e-01
5.354675658098177748e-02,1.452581032412965101e-01
5.373198484618209314e-02,1.456582633053221387e-01
5.387826372322460783e-02,1.460584233693477396e-01
5.388098512813881136e-02,1.464585834333733405e-01
5.392798463345626486e-02,1.468587434973989692e-01
5.396732798944670062e-02,1.472589035614245701e-01
5.398937484250325436e-02,1.476590636254501709e-01
5.401317673824358040e-02,1.480592236894757996e-01
5.419538242251573795e-02,1.484593837535014005e-01
5.420393341287590983e-02,1.488595438175270014e-01
5.434270391208027851e-02,1.492597038815526300e-01
5.439432108637699825e-02,1.496598639455782309e-01
5.448759623605078928e-02,1.500600240096038318e-01
5.448865526938906356e-02,1.504601840736294605e-01
5.455332768936489718e-02,1.508603441376550613e-01
5.467203023184272204e-02,1.512605042016806622e-01
5.483417063485979126e-02,1.516606642657062909e-01
5.485259130709516096e-02,1.520608243297318918e-01
5.490999027007794492e-02,1.524609843937574927e-01
5.520422036219384959e-02,1.528611444577831213e-01
5.542005406949590540e-02,1.532613045218087222e-01
5.551989209191419278e-02,1.536614645858343231e-01
5.567841429335754211e-02,1.540616246498599518e-01
5.572842058407693339e-02,1.544617847138855526e-01
5.574741392247654914e-02,1.548619447779111535e-01
5.586091736902314836e-02,1.552621048419367822e-01
5.601468643911571010e-02,1.556622649059623831e-01
5.607916155361606508e-02,1.560624249699879840e-01
5.607984629638210899e-02,1.564625850340136126e-01
5.610506083836949709e-02,1.568627450980392135e-01
5.618879029165741584e-02,1.572629051620648144e-01
5.627714445469144539e-02,1.576630652260904430e-01
5.643865205568070198e-02,1.580632252901160439e-01
5.676788870097987383e-02,1.584633853541416448e-01
5.684744375961410523e-02,1.588635454181672735e-01
5.691102657908530399e-02,1.592637054821928744e-01
5.699008131512823400e-02,1.596638655462184753e-01
5.699444016002239849e-02,1.600640256102441039e-01
5.703603392361793895e-02,1.604641856742697048e-01
5.711501749672562994e-02,1.608643457382953057e-01
5.714428429111217261e-02,1.612645058023209343e-01
5.717320423594516449e-02,1.616646658663465352e-01
5.721743172521599752e-02,1.620648259303721361e-01
5.722396228386265882e-02,1.624649859943977648e-01
5.724535854551867503e-02,1.628651460584233657e-01
5.725998329189876251e-02,1.632653061224489666e-01
5.727414131405865472e-02,1.636654661864745952e-01
5.731929491331144710e-02,1.640656262505001961e-01
5.732125990056878562e-02,1.644657863145257970e-01
5.738952820477451200e-02,1.648659463785514256e-01
5.757523511218461815e-02,1.652661064425770265e-01
5.767131172511250764e-02,1.656662665066026274e-01
5.768335951740297812e-02,1.660664265706282561e-01
5.769311931609373556e-02,1.664665866346538570e-01
5.777948227245742474e-02,1.668667466986794856e-01
5.797218111371905958e-02,1.672669067627050865e-01
5.802671239009296600e-02,1.676670668267306874e-01
5.810199735865525378e-02,1.680672268907563160e-01
5.811859571227268040e-02,1.684673869547819169e-01
5.824306583516922903e-02,1.688675470188075178e-01
5.844380506212661780e-02,1.692677070828331465e-01
5.851291647221321113e-02,1.696678671468587474e-01
5.854594175575417864e-02,1.700680272108843483e-01
5.863336213079012316e-02,1.704681872749099769e-01
5.864347070927235228e-02,1.708683473389355778e-01
5.870405239609883391e-02,1.712685074029611787e-01
5.872352872749900254e-02,1.716686674669868073e-01
5.875427114368764192e-02,1.720688275310124082e-01
5.879505338416701060e-02,1.724689875950380091e-01
5.883065342093896782e-02,1.728691476590636378e-01
5.886390994577089114e-02,1.732693077230892387e-01
5.900524295018743509e-02,1.736694677871148396e-01
5.901737847235967449e-02,1.740696278511404682e-01
5.904097520843436253e-02,1.744697879151660691e-01
5.906122836439355039e-02,1.748699479791916700e-01
5.931235291088719080e-02,1.752701080432172986e-01
5.931821459256162582e-02,1.756702681072428995e-01
5.934893870881303296e-02,1.760704281712685004e-01
5.942816740133902847e-02,1.764705882352941291e-01
5.980846789992576990e-02,1.768707482993197300e-01
6.001492019664861344e-02,1.772709083633453309e-01
6.001859981498140068e-02,1.776710684273709595e-01
6.016217981619164518e-02,1.780712284913965604e-01
6.025083929148738332e-02,1.784713885554221613e-01
6.043187838164244124e-02,1.788715486194477899e-01
6.043576258539286317e-02,1.792717086834733908e-01
6.047360903354372791e-02,1.796718687474989917e-01
6.047637797959168338e-02,1.800720288115246204e-01
6.050565495985173875e-02,1.804721888755502213e-01
6.051314498312213713e-02,1.808723489395758222e-01
6.101070290263730517e-02,1.812725090036014508e-01
6.104607410559492742e-02,1.816726690676270517e-01
6.110658173060445203e-02,1.820728291316526526e-01
6.114019348392274456e-02,1.824729891956782812e-01
6.114899059311010993e-02,1.828731492597038821e-01
6.119349215451022617e-02,1.832733093237294830e-01
6.127637663268360735e-02,1.836734693877551117e-01
6.134420617482624905e-02,1.840736294517807126e-01
6.140429613923627933e-02,1.844737895158063135e-01
6.148088654665495589e-02,1.848739495798319421e-01
6.171972135799722731e-02,1.852741096438575430e-01
6.172934080519257988e-02,1.856742697078831439e-01
6.186757287657847909e-02,1.860744297719087725e-01
6.187492921784350230e-02,1.864745898359343734e-01
6.195641148423351730e-02,1.868747498999599743e-01
6.220555505541616043e-02,1.872749099639856030e-01
6.225608779566788736e-02,1.876750700280112039e-01
6.226408726196689530e-02,1.880752300920368048e-01
6.232027144144204611e-02,1.884753901560624334e-01
6.235053584979897978e-02,1.888755502200880343e-01
6.242574960272797430e-02,1.892757102841136352e-01
6.246281681554312348e-02,1.896758703481392638e-01
6.247923224817817506e-02,1.900760304121648647e-01
6.258416277840612996e-02,1.904761904761904656e-01
6.280435496801206607e-02,1.908763505402160943e-01
6.284030945913039734e-02,1.912765106042416952e-01
6.303586245032222202e-02,1.916766706682672960e-01
6.311770812273019560e-02,1.920768307322929247e-01
6.311887965711240889e-02,1.924769907963185256e-01
6.319814462350099860e-02,1.928771508603441265e-01
6.325247782485543535e-02,1.932773109243697551e-01
6.344262346243029205e-02,1.936774709883953560e-01
6.347506951169079592e-02,1.940776310524209569e-01
6.354303539690422942e-02,1.944777911164465856e-01
6.354721335273992577e-02,1.948779511804721865e-01
6.360331527498777615e-02,1.952781112444977873e-01
6.360405364500594516e-02,1.956782713085234160e-01
6.361874383782244180e-02,1.960784313725490169e-01
6.366144055970426874e-02,1.964785914365746178e-01
6.368442610809259274e-02,1.968787515006002464e-01
6.374820640961420537e-02,1.972789115646258473e-01
6.392343110117344740e-02,1.976790716286514482e-01
6.404960930879136094e-02,1.980792316926770769e-01
6.414596822618337524e-02,1.984793917567026778e-01
6.415323877126988261e-02,1.988795518207282786e-01
6.420388115904269999e-02,1.992797118847539073e-01
6.428451347166670715e-02,1.996798719487795082e-01
6.430115294772154044e-02,2.000800320128051091e-01
6.430834554709850825e-02,2.004801920768307377e-01
6.435715781867756835e-02,2.008803521408563386e-01
6.452174155122863963e-02,2.012805122048819395e-01
6.470832938722172190e-02,2.016806722689075682e-01
6.486663033190302741e-02,2.020808323329331690e-01
6.492555295953392203e-02,2.024809923969587699e-01
6.499709386924978904e-02,2.028811524609843986e-01
6.508993390444030303e-02,2.032813125250099995e-01
6.509258568956075020e-02,2.036814725890356004e-01
6.516730609532969676e-02,2.040816326530612290e-01
6.518585337610084685e-02,2.044817927170868299e-01
6.521839074276569725e-02,2.048819527811124586e-01
6.522159784612049926e-02,2.052821128451380595e-01
6.525296681505216023e-02,2.056822729091636603e-01
6.545902402233685913e-02,2.060824329731892890e-01
6.552807918881672911e-02,2.064825930372148899e-01
6.554579493729982553e-02,2.068827531012404908e-01
6.573302439942253772e-02,2.072829131652661194e-01
6.599550325845580934e-02,2.076830732292917203e-01
6.609489885808474130e-02,2.080832332933173212e-01
6.618659333922062571e-02,2.084833933573429499e-01
6.650439449870680642e-02,2.088835534213685508e-01
6.653073458420329100e-02,2.092837134853941516e-01
6.682579166620003508e-02,2.096838735494197803e-01
6.704128923393676276e-02,2.100840336134453812e-01
6.715056056345621027e-02,2.104841936774709821e-01
6.715767015477998314e-02,2.108843537414966107e-01
6.719907187607251919e-02,2.112845138055222116e-01
6.725922217648840074e-02,2.116846738695478125e-01
6.739542100009157655e-02,2.120848339335734412e-01
6.739712953647210292e-02,2.124849939975990420e-01
6.740781560696605668e-02,2.128851540616246429e-01
6.742505785652955219e-02,2.132853141256502716e-01
6.750206023960872437e-02,2.136854741896758725e-01
6.756381764218317987e-02,2.140856342537014734e-01
6.760821399532430942e-02,2.144857943177271020e-01
6.765151332498607617e-02,2.148859543817527029e-01
6.765993730028903308e-02,2.152861144457783038e-01
6.770451641518218655e-02,2.156862745098039325e-01
6.772170650893226396e-02,2.160864345738295333e-01
6.791264586345328869e-02,2.164865946378551342e-01
6.793082512869720591e-02,2.168867547018807629e-01
6.806362367690976800e-02,2.172869147659063638e-01
6.824274754109412033e-02,2.176870748299319647e-01
6.827496934095284020e-02,2.180872348939575933e-01
6.827544244306504861e-02,2.184873949579831942e-01
6.830095967577273774e-02,2.188875550220087951e-01
6.835589889897498994e-02,2.192877150860344238e-01
6.835733774960013609e-02,2.196878751500600246e-01
6.840474072459543087e-02,2.200880352140856255e-01
6.848666157607734284e-02,2.204881952781112542e-01
6.849890868574066982e-02,2.208883553421368551e-01
6.851274014886621355e-02,2.212885154061624560e-01
6.853861985842758797e-02,2.216886754701880846e-01
6.856758540503948840e-02,2.220888355342136855e-01
6.857143875004410860e-02,2.224889955982392864e-01
6.869982083318823540e-02,2.228891556622649150e-01
6.870729047199973516e-02,2.232893157262905159e-01
6.880855955255070489e-02,2.236894757903161168e-01
6.888152258075504186e-02,2.240896358543417455e-01
6.888690626918227145e-02,2.244897959183673464e-01
6.889229560990547951e-02,2.248899559823929473e-01
6.895688432565266757e-02,2.252901160464185759e-01
6.914132322520376295e-02,2.256902761104441768e-01
6.914782895677228092e-02,2.260904361744697777e-01
6.915113224686211812e-02,2.264905962384954063e-01
6.918526753565870657e-02,2.268907563025210072e-01
6.936044059959299568e-02,2.272909163665466081e-01
6.942736582631638120e-02,2.276910764305722368e-01
6.956870011482554905e-02,2.280912364945978377e-01
6.959869487124339948e-02,2.284913965586234386e-01
6.980423895023321612e-02,2.288915566226490672e-01
6.980495582471049620e-02,2.292917166866746681e-01
6.982544308749023820e-02,2.296918767507002690e-01
6.982796014624458036e-02,2.300920368147258976e-01
6.985025026775132373e-02,2.304921968787514985e-01
6.993193107895062655e-02,2.308923569427770994e-01
6.997175529242891101e-02,2.312925170068027281e-01
6.998185448812470344e-02,2.316926770708283290e-01
6.999122833691466539e-02,2.320928371348539299e-01
7.008003674182504417e-02,2.324929971988795585e-01
