# Data,Probability
5.728342385047801438e-02,6.842737094837934853e-02
5.746623587545800910e-02,6.882753101240496330e-02
5.816954601174344208e-02,6.922769107643057807e-02
5.822009993821006257e-02,6.962785114045617896e-02
5.837588171515805530e-02,7.002801120448179373e-02
5.840745508169008920e-02,7.042817126850740850e-02
5.844846909939480778e-02,7.082833133253300939e-02
5.878633164476996381e-02,7.122849139655862416e-02
5.884320044648172487e-02,7.162865146058423893e-02
5.886376408127405591e-02,7.202881152460983982e-02
5.910005608016749568e-02,7.242897158863545459e-02
5.928159282138757702e-02,7.282913165266106936e-02
5.930294001862883996e-02,7.322929171668667025e-02
5.952076488584010644e-02,7.362945178071228503e-02
5.963563252212508020e-02,7.402961184473789980e-02
5.963742168971906260e-02,7.442977190876350069e-02
5.966641701386422858e-02,7.482993197278911546e-02
5.975917502822696015e-02,7.523009203681473023e-02
5.978441335205155610e-02,7.563025210084033112e-02
6.000629712776432007e-02,7.603041216486594589e-02
6.013145809990607521e-02,7.643057222889156066e-02
6.017897785033667069e-02,7.683073229291716155e-02
6.019398445981566370e-02,7.723089235694277632e-02
6.019747337720019603e-02,7.763105242096839109e-02
6.075589755641735978e-02,7.803121248499399198e-02
6.077466745230995088e-02,7.843137254901960675e-02
6.085790991478946116e-02,7.883153261304522152e-02
6.124649478380930767e-02,7.923169267707082242e-02
6.127005890440483105e-02,7.963185274109643719e-02
6.172700803571144063e-02,8.003201280512205196e-02
6.182766374241035340e-02,8.043217286914765285e-02
6.203452152674152065e-02,8.083233293317326762e-02
6.217120027254008363e-02,8.123249299719888239e-02
6.223573787218504572e-02,8.163265306122448328e-02
6.244790166553558508e-02,8.203281312525009805e-02
6.268450423871582688e-02,8.243297318927571282e-02
6.284341218581512845e-02,8.283313325330131371e-02
6.287018309755643131e-02,8.323329331732692848e-02
6.295246056920661415e-02,8.363345338135254325e-02
6.301572888509439363e-02,8.403361344537815802e-02
6.319645436953473527e-02,8.443377350940375892e-02
6.319698921964533866e-02,8.483393357342937369e-02
6.324809371651916867e-02,8.523409363745498846e-02
6.324814778778879709e-02,8.563425370148058935e-02
6.335615737410495163e-02,8.603441376550620412e-02
6.342635518648259696e-02,8.643457382953181889e-02
6.356342521307024873e-02,8.683473389355741978e-02
6.356589409898170950e-02,8.723489395758303455e-02
6.385968442443099025e-02,8.763505402160864932e-02
6.396088627447832353e-02,8.803521408563425021e-02
6.431580324869291820e-02,8.843537414965986498e-02
6.455401049724190932e-02,8.883553421368547975e-02
6.455534551235928009e-02,8.923569427771108065e-02
6.468079073647613197e-02,8.963585434173669542e-02
6.488840106418697351e-02,9.003601440576231019e-02
6.492021359092618737e-02,9.043617446978791108e-02
6.500178910868198434e-02,9.083633453381352585e-02
6.504433188176214631e-02,9.123649459783914062e-02
6.518395750626872209e-02,9.163665466186474151e-02
6.526678712816083583e-02,9.203681472589035628e-02
6.530405173476748482e-02,9.243697478991597105e-02
6.572605228021906332e-02,9.283713485394157194e-02
6.582725045895923555e-02,9.323729491796718671e-02
6.585674803630681140e-02,9.363745498199280148e-02
6.629907148398501981e-02,9.403761504601840238e-02
6.646268754322733063e-02,9.443777511004401715e-02
6.662881867873791941e-02,9.483793517406963192e-02
6.678967457005115238e-02,9.523809523809523281e-02
6.684005934240325186e-02,9.563825530212084758e-02
6.693400243589490983e-02,9.603841536614646235e-02
6.705734113724252932e-02,9.643857543017206324e-02
6.712302365130995430e-02,9.683873549419767801e-02
6.717739420325634370e-02,9.723889555822329278e-02
6.756830675961449095e-02,9.763905562224889367e-02
6.828761125393352505e-02,9.803921568627450844e-02
6.893483347962182928e-02,9.843937575030012321e-02
6.898346949442567266e-02,9.883953581432572411e-02
6.921312221958469957e-02,9.923969587835133888e-02
6.933896464408813298e-02,9.963985594237695365e-02
6.934237703518017493e-02,1.000400160064025545e-01
6.937418041620201092e-02,1.004401760704281693e-01
6.945747131184236423e-02,1.008403361344537841e-01
6.961074113787113493e-02,1.012404961984793850e-01
6.969715139229031020e-02,1.016406562625049997e-01
6.985412625321910096e-02,1.020408163265306145e-01
6.989771019106565120e-02,1.024409763905562293e-01
7.007162849833012408e-02,1.028411364545818302e-01
7.017114753566033869e-02,1.032412965186074449e-01
7.027559838818786542e-02,1.036414565826330597e-01
7.048533486210313559e-02,1.040416166466586606e-01
7.087638881186564266e-02,1.044417767106842754e-01
7.099208045890119390e-02,1.048419367747098901e-01
7.114551025053447719e-02,1.052420968387354910e-01
7.125525713247839177e-02,1.056422569027611058e-01
7.143206932651433028e-02,1.060424169667867206e-01
7.154323366128369222e-02,1.064425770308123215e-01
7.167099943182103639e-02,1.068427370948379362e-01
7.185513489297855327e-02,1.072428971588635510e-01
7.185856223753470107e-02,1.076430572228891519e-01
7.201479140416694458e-02,1.080432172869147667e-01
7.209482391748379959e-02,1.084433773509403814e-01
7.218219597451129566e-02,1.088435374149659823e-01
7.274995681009006898e-02,1.092436974789915971e-01
7.288427630013506742e-02,1.096438575430172119e-01
7.289866066300683400e-02,1.100440176070428128e-01
7.316172294910690266e-02,1.104441776710684275e-01
7.326740402166725952e-02,1.108443377350940423e-01
7.336977096892166594e-02,1.112444977991196432e-01
7.360247009595309586e-02,1.116446578631452580e-01
7.367937837929912359e-02,1.120448179271708727e-01
7.388006640298694361e-02,1.124449779911964736e-01
7.395356142428671786e-02,1.128451380552220884e-01
7.436166060384888365e-02,1.132452981192477032e-01
7.473935298551585837e-02,1.136454581832733041e-01
7.483878060871974880e-02,1.140456182472989188e-01
7.492111326763346846e-02,1.144457783113245336e-01
7.499043778511568781e-02,1.148459383753501345e-01
7.523563126975583992e-02,1.152460984393757493e-01
7.531854402117424407e-02,1.156462585034013640e-01
7.558938688139861528e-02,1.160464185674269649e-01
7.563200108162280999e-02,1.164465786314525797e-01
7.578046681828289055e-02,1.168467386954781945e-01
7.597396579531950911e-02,1.172468987595037954e-01
7.622011674648099255e-02,1.176470588235294101e-01
7.649114413510978150e-02,1.180472188875550249e-01
7.651933184987784464e-02,1.184473789515806258e-01
7.673663286963088026e-02,1.188475390156062406e-01
7.680501291797919849e-02,1.192476990796318553e-01
7.690930070430281040e-02,1.196478591436574562e-01
7.782471663767223657e-02,1.200480192076830710e-01
7.785144917722436331e-02,1.204481792717086858e-01
7.810808887694992153e-02,1.208483393357343005e-01
7.812001068251372971e-02,1.212484993997599014e-01
7.818470207243828629e-02,1.216486594637855162e-01
7.830516911112188339e-02,1.220488195278111310e-01
7.856219175060109861e-02,1.224489795918367319e-01
7.879161582912312667e-02,1.228491396558623466e-01
7.879254418467512844e-02,1.232492997198879614e-01
7.880398833675057724e-02,1.236494597839135623e-01
7.881852745383577385e-02,1.240496198479391771e-01
7.947056333969157449e-02,1.244497799119647918e-01
7.956595534265238634e-02,1.248499399759903927e-01
7.959156139193913904e-02,1.252501000400159936e-01
7.996444903383338743e-02,1.256502601040416223e-01
7.997543204433005259e-02,1.260504201680672232e-01
8.031601891993143949e-02,1.264505802320928241e-01
8.101080712109383353e-02,1.268507402961184527e-01
8.109150799280222255e-02,1.272509003601440536e-01
8.150874740504246430e-02,1.276510604241696545e-01
8.166090102320740229e-02,1.280512204881952831e-01
8.173525282037860662e-02,1.284513805522208840e-01
8.179918422975052117e-02,1.288515406162464849e-01
8.182244879561929862e-02,1.292517006802721136e-01
8.185814919146197632e-02,1.296518607442977145e-01
8.205026366187856413e-02,1.300520208083233431e-01
8.206720644294604461e-02,1.304521808723489440e-01
8.220119169112466428e-02,1.308523409363745449e-01
8.224575176349284422e-02,1.312525010004001735e-01
8.253377107734048701e-02,1.316526610644257744e-01
8.287970912354103437e-02,1.320528211284513753e-01
8.301977033684433682e-02,1.324529811924770040e-01
8.308779415170566840e-02,1.328531412565026049e-01
8.315840819829685426e-02,1.332533013205282058e-01
8.355140153508791578e-02,1.336534613845538344e-01
8.357333459606872128e-02,1.340536214485794353e-01
8.383398825297480594e-02,1.344537815126050362e-01
8.386749277505643752e-02,1.348539415766306648e-01
8.405619353745523437e-02,1.352541016406562657e-01
8.440941872180340866e-02,1.356542617046818666e-01
8.444756809216330540e-02,1.360544217687074953e-01
8.444978634953768937e-02,1.364545818327330962e-01
8.457989932770250407e-02,1.368547418967586971e-01
8.480010708001231579e-02,1.372549019607843257e-01
8.485472839736440953e-02,1.376550620248099266e-01
8.495377966679328041e-02,1.380552220888355275e-01
8.500273266964167296e-02,1.384553821528611561e-01
8.508999625678265177e-02,1.388555422168867570e-01
8.513210932671370912e-02,1.392557022809123579e-01
8.524006149341455119e-02,1.396558623449379866e-01
8.562749652287347801e-02,1.400560224089635875e-01
8.619058509373318799e-02,1.404561824729891883e-01
8.630423636466545700e-02,1.408563425370148170e-01
8.650858526895821576e-02,1.412565026010404179e-01
8.653374898611809751e-02,1.416566626650660188e-01
8.683400233700135085e-02,1.420568227290916474e-01
8.685320367631745031e-02,1.424569827931172483e-01
8.709939099659474993e-02,1.428571428571428492e-01
8.710889719639514084e-02,1.432573029211684779e-01
8.714304849977080880e-02,1.436574629851940788e-01
8.770283178866150608e-02,1.440576230492196796e-01
8.834867504807678018e-02,1.444577831132453083e-01
8.854835800399923906e-02,1.448579431772709092e-01
8.953876381411053631e-02,1.452581032412965101e-01
8.980806858930312497e-02,1.456582633053221387e-01
9.008478349297917298e-02,1.460584233693477396e-01
9.027712635820081544e-02,1.464585834333733405e-01
9.045689869897446944e-02,1.468587434973989692e-01
9.083824592886295679e-02,1.472589035614245701e-01
9.111905272387456345e-02,1.476590636254501709e-01
9.170098841811387402e-02,1.480592236894757996e-01
9.215956163818603275e-02,1.484593837535014005e-01
9.233772458880576406e-02,1.488595438175270014e-01
9.243616641135365963e-02,1.492597038815526300e-01
9.280207541347702815e-02,1.496598639455782309e-01
9.311407490002614196e-02,1.500600240096038318e-01
9.340983482306286501e-02,1.504601840736294605e-01
9.354063464461480348e-02,1.508603441376550613e-01
9.371111870611745220e-02,1.512605042016806622e-01
9.374080136955872944e-02,1.516606642657062909e-01
9.375919304062273196e-02,1.520608243297318918e-01
9.388463554649939535e-02,1.524609843937574927e-01
9.431086735105612129e-02,1.528611444577831213e-01
9.454417647365399857e-02,1.532613045218087222e-01
9.458316241491122878e-02,1.536614645858343231e-01
9.515617377392281140e-02,1.540616246498599518e-01
9.602930921080619908e-02,1.544617847138855526e-01
9.650170883206576899e-02,1.548619447779111535e-01
9.671934755166920750e-02,1.552621048419367822e-01
9.678158507422009171e-02,1.556622649059623831e-01
9.683537992279278583e-02,1.560624249699879840e-01
9.720267705252437496e-02,1.564625850340136126e-01
9.731525888156915272e-02,1.568627450980392135e-01
9.747583657854320960e-02,1.572629051620648144e-01
9.751204564326404478e-02,1.576630652260904430e-01
9.755053095454219170e-02,1.580632252901160439e-01
9.762830039975890772e-02,1.584633853541416448e-01
9.784536921512659857e-02,1.588635454181672735e-01
9.799362787166783495e-02,1.592637054821928744e-01
9.814122341220436752e-02,1.596638655462184753e-01
9.824298973051966144e-02,1.600640256102441039e-01
9.864384958706833018e-02,1.604641856742697048e-01
9.865609658575839880e-02,1.608643457382953057e-01
9.870607088012213481e-02,1.612645058023209343e-01
9.877141650382484372e-02,1.616646658663465352e-01
9.882010370518780340e-02,1.620648259303721361e-01
9.888111926053042011e-02,1.624649859943977648e-01
9.906086883559309109e-02,1.628651460584233657e-01
9.914820388553065300e-02,1.632653061224489666e-01
9.926092344908835075e-02,1.636654661864745952e-01
9.929750167220269264e-02,1.640656262505001961e-01
9.931554981524404191e-02,1.644657863145257970e-01
9.944411684122368700e-02,1.648659463785514256e-01
9.961521113057554555e-02,1.652661064425770265e-01
9.969514677522067769e-02,1.656662665066026274e-01
9.996510894705561145e-02,1.660664265706282561e-01
1.000157629063250647e-01,1.664665866346538570e-01
1.000398963237158767e-01,1.668667466986794856e-01
1.000870423770539863e-01,1.672669067627050865e-01
1.001051935630962175e-01,1.676670668267306874e-01
1.002740376853375609e-01,1.680672268907563160e-01
1.002926096214993013e-01,1.684673869547819169e-01
1.002954771823122704e-01,1.688675470188075178e-01
1.004789186384801442e-01,1.692677070828331465e-01
1.005695902740819797e-01,1.696678671468587474e-01
1.010984189322300109e-01,1.700680272108843483e-01
1.011801410056157868e-01,1.704681872749099769e-01
1.013885019804275089e-01,1.708683473389355778e-01
1.014250905607927550e-01,1.712685074029611787e-01
1.015038762152462165e-01,1.716686674669868073e-01
1.018437704644016839e-01,1.720688275310124082e-01
1.018442744773570691e-01,1.724689875950380091e-01
1.018900769119901878e-01,1.728691476590636378e-01
1.023135845576649688e-01,1.732693077230892387e-01
1.026321613809985378e-01,1.736694677871148396e-01
1.026333242920540734e-01,1.740696278511404682e-01
1.027391823064672388e-01,1.744697879151660691e-01
1.027436015528998964e-01,1.748699479791916700e-01
1.028560305471209468e-01,1.752701080432172986e-01
1.032660552303776846e-01,1.756702681072428995e-01
1.032769950391394381e-01,1.760704281712685004e-01
1.032801098533638190e-01,1.764705882352941291e-01
1.033289860565945184e-01,1.768707482993197300e-01
1.034263645546783378e-01,1.772709083633453309e-01
1.035467436447441991e-01,1.776710684273709595e-01
1.037808385434869224e-01,1.780712284913965604e-01
1.040459844935796574e-01,1.784713885554221613e-01
1.040536158406693140e-01,1.788715486194477899e-01
1.041356326098703822e-01,1.792717086834733908e-01
1.041543755310260777e-01,1.796718687474989917e-01
1.042017515262866345e-01,1.800720288115246204e-01
1.043452843185637829e-01,1.804721888755502213e-01
1.043864602188402518e-01,1.808723489395758222e-01
1.044405865742065731e-01,1.812725090036014508e-01
1.045674348639003270e-01,1.816726690676270517e-01
1.046242951354469236e-01,1.820728291316526526e-01
1.046333943410849149e-01,1.824729891956782812e-01
1.046785485507138042e-01,1.828731492597038821e-01
1.047982408055012082e-01,1.832733093237294830e-01
1.051328277550043905e-01,1.836734693877551117e-01
1.052045231809840276e-01,1.840736294517807126e-01
1.052808597275134567e-01,1.844737895158063135e-01
1.053380443624356844e-01,1.848739495798319421e-01
1.054355990079356153e-01,1.852741096438575430e-01
1.057040250894583228e-01,1.856742697078831439e-01
1.057451703181953445e-01,1.860744297719087725e-01
1.058849457394108184e-01,1.864745898359343734e-01
1.063688564219345406e-01,1.868747498999599743e-01
1.064059867030344164e-01,1.872749099639856030e-01
1.066690517700456531e-01,1.876750700280112039e-01
1.068722138221907675e-01,1.880752300920368048e-01
1.068967823254320382e-01,1.884753901560624334e-01
1.069346928832227844e-01,1.888755502200880343e-01
1.072628728928834291e-01,1.892757102841136352e-01
1.072859948009783210e-01,1.896758703481392638e-01
1.074308996977799968e-01,1.900760304121648647e-01
1.074414307561529086e-01,1.904761904761904656e-01
1.076049145589349221e-01,1.908763505402160943e-01
1.078582546347561233e-01,1.912765106042416952e-01
1.080075745464787601e-01,1.916766706682672960e-01
1.080189978731214695e-01,1.920768307322929247e-01
1.081148975128797679e-01,1.924769907963185256e-01
1.082897817446029642e-01,1.928771508603441265e-01
1.084422828406769596e-01,1.932773109243697551e-01
1.084847942357221040e-01,1.936774709883953560e-01
1.085379187044721722e-01,1.940776310524209569e-01
1.087049038544332935e-01,1.944777911164465856e-01
1.088057026015969847e-01,1.948779511804721865e-01
1.091064105119129157e-01,1.952781112444977873e-01
1.091587477966995262e-01,1.956782713085234160e-01
1.093088593381880413e-01,1.960784313725490169e-01
1.093515743128238016e-01,1.964785914365746178e-01
1.094196810060732994e-01,1.968787515006002464e-01
1.094507064579915423e-01,1.972789115646258473e-01
1.095707701324837302e-01,1.976790716286514482e-01
1.096205014986424281e-01,1.980792316926770769e-01
1.097924142431104949e-01,1.984793917567026778e-01
1.097979776553045378e-01,1.988795518207282786e-01
1.098498690791069876e-01,1.992797118847539073e-01
1.098569041398043122e-01,1.996798719487795082e-01
1.099340263531458917e-01,2.000800320128051091e-01
1.100575643783799212e-01,2.004801920768307377e-01
1.100818941558790870e-01,2.008803521408563386e-01
1.101036696513188612e-01,2.012805122048819395e-01
1.101667859858285470e-01,2.016806722689075682e-01
1.101690273111242402e-01,2.020808323329331690e-01
1.101870277593929165e-01,2.024809923969587699e-01
1.102282498179860126e-01,2.028811524609843986e-01
1.102302566541876194e-01,2.032813125250099995e-01
1.102739044332536195e-01,2.036814725890356004e-01
1.103587075905075182e-01,2.040816326530612290e-01
1.105026555188408643e-01,2.044817927170868299e-01
1.105399240878849887e-01,2.048819527811124586e-01
1.106090165726740654e-01,2.052821128451380595e-01
1.106139306149369478e-01,2.056822729091636603e-01
1.108187748138883960e-01,2.060824329731892890e-01
1.108648495084477853e-01,2.064825930372148899e-01
1.112377295787142367e-01,2.068827531012404908e-01
1.112627713141360469e-01,2.072829131652661194e-01
1.113938798285253329e-01,2.076830732292917203e-01
1.114262162997187861e-01,2.080832332933173212e-01
1.114299083339771318e-01,2.084833933573429499e-01
1.114758330146060489e-01,2.088835534213685508e-01
1.117089074404666177e-01,2.092837134853941516e-01
1.118038790090120915e-01,2.096838735494197803e-01
1.121076284929604927e-01,2.100840336134453812e-01
1.121247539397776521e-01,2.104841936774709821e-01
1.122219420998983586e-01,2.108843537414966107e-01
1.122512695354417472e-01,2.112845138055222116e-01
1.122657732792651658e-01,2.116846738695478125e-01
1.122906772254342322e-01,2.120848339335734412e-01
1.123418863631703152e-01,2.124849939975990420e-01
1.123490251320550942e-01,2.128851540616246429e-01
1.124214383855181854e-01,2.132853141256502716e-01
1.125130866003885011e-01,2.136854741896758725e-01
1.125132891965336807e-01,2.140856342537014734e-01
1.126534439344500649e-01,2.144857943177271020e-01
1.130116771875808029e-01,2.148859543817527029e-01
1.131085546481607473e-01,2.152861144457783038e-01
1.131464620665329213e-01,2.156862745098039325e-01
1.132783636283015427e-01,2.160864345738295333e-01
1.133078660350985423e-01,2.164865946378551342e-01
1.135613865576555609e-01,2.168867547018807629e-01
1.137202240120650104e-01,2.172869147659063638e-01
1.137471576609876134e-01,2.176870748299319647e-01
1.138142521973931065e-01,2.180872348939575933e-01
1.138221192418938515e-01,2.184873949579831942e-01
1.138236401205806742e-01,2.188875550220087951e-01
1.138343630242567989e-01,2.192877150860344238e-01
1.138825498193511698e-01,2.196878751500600246e-01
1.139494355944664916e-01,2.200880352140856255e-01
1.139885159480554522e-01,2.204881952781112542e-01
1.140061238657714832e-01,2.208883553421368551e-01
1.140365697629044245e-01,2.212885154061624560e-01
1.141118076270309784e-01,2.216886754701880846e-01
1.141807813762057283e-01,2.220888355342136855e-01
1.141815494102034201e-01,2.224889955982392864e-01
1.142095213233715462e-01,2.228891556622649150e-01
1.143248589346542859e-01,2.232893157262905159e-01
1.144327824408436500e-01,2.236894757903161168e-01
1.146314476248683628e-01,2.240896358543417455e-01
1.146443582852194609e-01,2.244897959183673464e-01
1.146948547970205318e-01,2.248899559823929473e-01
1.147102050826251662e-01,2.252901160464185759e-01
1.147479566883539276e-01,2.256902761104441768e-01
1.148360899513541228e-01,2.260904361744697777e-01
1.148995329647199831e-01,2.264905962384954063e-01
1.151495037351626810e-01,2.268907563025210072e-01
1.152303118818092109e-01,2.272909163665466081e-01
1.154248316207227010e-01,2.276910764305722368e-01
1.154560201223154836e-01,2.280912364945978377e-01
1.155220926345857380e-01,2.284913965586234386e-01
1.156329611410955999e-01,2.288915566226490672e-01
1.156738752258896635e-01,2.292917166866746681e-01
1.157326621970842795e-01,2.296918767507002690e-01
1.157990886117881701e-01,2.300920368147258976e-01
1.158344612618284752e-01,2.304921968787514985e-01
1.158793730069275912e-01,2.308923569427770994e-01
1.159178836726958567e-01,2.312925170068027281e-01
1.159793150710068110e-01,2.316926770708283290e-01
1.160239588072534966e-01,2.320928371348539299e-01
1.160403713556291821e-01,2.324929971988795585e-01
