# Data,Probability
1.046196412578498901e-02,0.000000000000000000e+00
1.176286302414890350e-02,4.001600640256102706e-04
1.185485074098055827e-02,8.003201280512205413e-04
1.279083515952576453e-02,1.200480192076830649e-03
1.295007623062590339e-02,1.600640256102441083e-03
1.312560487266514059e-02,2.000800320128051299e-03
1.446525083208998093e-02,2.400960384153661299e-03
1.457347812203904115e-02,2.801120448179271732e-03
1.488306183390689617e-02,3.201280512204882165e-03
1.581420839192142561e-02,3.601440576230492165e-03
1.585018159285596015e-02,4.001600640256102598e-03
1.611375274991866391e-02,4.401760704281713031e-03
1.652195689536411355e-02,4.801920768307322597e-03
1.667291170762844749e-02,5.202080832332933030e-03
1.687752500750138232e-02,5.602240896358543464e-03
1.717087037638871660e-02,6.002400960384153897e-03
1.729022685649411056e-02,6.402561024409764330e-03
1.765063746741036416e-02,6.802721088435373896e-03
1.765176314362608759e-02,7.202881152460984329e-03
1.818383797278920466e-02,7.603041216486594762e-03
1.847055177367887269e-02,8.003201280512205196e-03
1.857974885059257911e-02,8.403361344537814762e-03
1.907672986139623966e-02,8.803521408563426062e-03
1.946621523757811889e-02,9.203681472589035628e-03
1.984930697188037538e-02,9.603841536614645194e-03
2.004529698514499747e-02,1.000400160064025649e-02
2.085866883155004445e-02,1.040416166466586606e-02
2.096351817763623948e-02,1.080432172869147736e-02
2.180678474069334266e-02,1.120448179271708693e-02
2.216752976390012897e-02,1.160464185674269649e-02
2.217009441518038443e-02,1.200480192076830779e-02
2.253371290748521286e-02,1.240496198479391736e-02
2.318691749376351405e-02,1.280512204881952866e-02
2.381348439154976418e-02,1.320528211284513823e-02
2.544942057467653937e-02,1.360544217687074779e-02
2.545844792208139251e-02,1.400560224089635909e-02
2.552518483479905564e-02,1.440576230492196866e-02
2.552582712849655808e-02,1.480592236894757822e-02
2.577910482755877211e-02,1.520608243297318952e-02
2.657602801495318259e-02,1.560624249699879909e-02
2.662374207132118392e-02,1.600640256102441039e-02
2.693590761192914823e-02,1.640656262505002169e-02
2.727127560730444739e-02,1.680672268907562952e-02
2.728704945434731743e-02,1.720688275310124082e-02
2.805450516368998212e-02,1.760704281712685212e-02
2.814282842811489938e-02,1.800720288115245996e-02
2.923114405961119849e-02,1.840736294517807126e-02
3.000569528586775891e-02,1.880752300920368256e-02
3.019153438496441702e-02,1.920768307322929039e-02
3.066566354339303815e-02,1.960784313725490169e-02
3.069902635187987325e-02,2.000800320128051299e-02
3.087893155819220609e-02,2.040816326530612082e-02
3.101500653336633842e-02,2.080832332933173212e-02
3.114863988464457514e-02,2.120848339335734342e-02
3.120087320705495354e-02,2.160864345738295472e-02
3.120255072766836904e-02,2.200880352140856255e-02
3.136168985244087992e-02,2.240896358543417385e-02
3.284975453622362290e-02,2.280912364945978515e-02
3.307098098002590053e-02,2.320928371348539299e-02
3.332973119067678819e-02,2.360944377751100429e-02
3.356684506020440883e-02,2.400960384153661559e-02
3.365552526308798059e-02,2.440976390556222342e-02
3.380605074138531840e-02,2.480992396958783472e-02
3.401397436893718179e-02,2.521008403361344602e-02
3.417313894133314905e-02,2.561024409763905732e-02
3.444249510417884269e-02,2.601040416166466515e-02
3.446041479642375505e-02,2.641056422569027645e-02
3.461576731926894329e-02,2.681072428971588775e-02
3.478207795264621344e-02,2.721088435374149558e-02
3.511253678501122938e-02,2.761104441776710688e-02
3.540139247875461609e-02,2.801120448179271819e-02
3.545378197260234954e-02,2.841136454581832602e-02
3.571181009683941504e-02,2.881152460984393732e-02
3.583704920795869470e-02,2.921168467386954862e-02
3.598727751913737005e-02,2.961184473789515645e-02
3.618016188883908801e-02,3.001200480192076775e-02
3.619265177252763838e-02,3.041216486594637905e-02
3.639570094250633298e-02,3.081232492997199035e-02
3.664575192980493168e-02,3.121248499399759818e-02
3.682454731975323692e-02,3.161264505802320601e-02
3.694844315131868423e-02,3.201280512204882078e-02
3.721161021221072035e-02,3.241296518607442861e-02
3.751528166168041634e-02,3.281312525010004338e-02
3.898701626356424615e-02,3.321328531412565122e-02
3.908359019599613737e-02,3.361344537815125905e-02
3.939199396676935916e-02,3.401360544217687382e-02
3.957561530467131050e-02,3.441376550620248165e-02
3.966665726358226812e-02,3.481392557022808948e-02
3.988228058197343384e-02,3.521408563425370425e-02
4.013666048666111180e-02,3.561424569827931208e-02
4.019885576477987693e-02,3.601440576230491991e-02
4.048297033324314842e-02,3.641456582633053468e-02
4.108398596381288709e-02,3.681472589035614251e-02
4.139916922026287693e-02,3.721488595438175034e-02
4.150379156925429469e-02,3.761504601840736511e-02
4.174152302383735136e-02,3.801520608243297294e-02
4.242292167570735351e-02,3.841536614645858078e-02
4.242558578514248058e-02,3.881552621048419555e-02
4.244134419598841190e-02,3.921568627450980338e-02
4.251412305339663522e-02,3.961584633853541121e-02
4.259661167583916885e-02,4.001600640256102598e-02
4.325606573849804376e-02,4.041616646658663381e-02
4.330437922185296357e-02,4.081632653061224164e-02
4.351814899723884661e-02,4.121648659463785641e-02
4.354534360224514983e-02,4.161664665866346424e-02
4.354659738909036348e-02,4.201680672268907901e-02
4.369025791634337935e-02,4.241696678671468684e-02
4.399467379616515961e-02,4.281712685074029467e-02
4.400544290757951033e-02,4.321728691476590944e-02
4.411771626429066007e-02,4.361744697879151728e-02
4.418450845939639327e-02,4.401760704281712511e-02
4.433120847513141033e-02,4.441776710684273988e-02
4.471027744035297596e-02,4.481792717086834771e-02
4.475080291145239197e-02,4.521808723489395554e-02
4.524871524622053193e-02,4.561824729891957031e-02
4.532133945536545583e-02,4.601840736294517814e-02
4.533644310233006514e-02,4.641856742697078597e-02
4.583876440116575052e-02,4.681872749099640074e-02
4.641064273556794878e-02,4.721888755502200857e-02
4.661868809992433804e-02,4.761904761904761640e-02
4.692623804957197359e-02,4.801920768307323117e-02
4.693421799685008194e-02,4.841936774709883901e-02
4.733026983192856196e-02,4.881952781112444684e-02
4.756259956690446489e-02,4.921968787515006161e-02
4.789767805253553751e-02,4.961984793917566944e-02
4.825613187596829862e-02,5.002000800320127727e-02
4.840895584977170096e-02,5.042016806722689204e-02
4.868757100941411425e-02,5.082032813125249987e-02
4.889252029942422334e-02,5.122048819527811464e-02
4.916553433214567587e-02,5.162064825930372247e-02
4.917363444611359824e-02,5.202080832332933030e-02
