# Data,Probability
5.927152817043438576e-02,9.523809523809523281e-02
5.928443939927596079e-02,9.563825530212084758e-02
5.930637364643732284e-02,9.603841536614646235e-02
5.942541873956515980e-02,9.643857543017206324e-02
5.943058568930158908e-02,9.683873549419767801e-02
5.973358853592584949e-02,9.723889555822329278e-02
6.020339501921936898e-02,9.763905562224889367e-02
6.020541921328270013e-02,9.803921568627450844e-02
6.031878592631442076e-02,9.843937575030012321e-02
6.044937504941665790e-02,9.883953581432572411e-02
6.048719359125842576e-02,9.923969587835133888e-02
6.049559057068856771e-02,9.963985594237695365e-02
6.051101867709390847e-02,1.000400160064025545e-01
6.055641054260103850e-02,1.004401760704281693e-01
6.066476297887390956e-02,1.008403361344537841e-01
6.081672798144824310e-02,1.012404961984793850e-01
6.101775225661191376e-02,1.016406562625049997e-01
6.104132560623383441e-02,1.020408163265306145e-01
6.133295142120317317e-02,1.024409763905562293e-01
6.212434584962574224e-02,1.028411364545818302e-01
6.240856130489318837e-02,1.032412965186074449e-01
6.245422294834872962e-02,1.036414565826330597e-01
6.292251955862088186e-02,1.040416166466586606e-01
6.304938155800034194e-02,1.044417767106842754e-01
6.312878818771999745e-02,1.048419367747098901e-01
6.321628024662405421e-02,1.052420968387354910e-01
6.323750515018256024e-02,1.056422569027611058e-01
6.328905831391373749e-02,1.060424169667867206e-01
6.348670845560192011e-02,1.064425770308123215e-01
6.396865092702717914e-02,1.068427370948379362e-01
6.422358060299847293e-02,1.072428971588635510e-01
6.422443412736654478e-02,1.076430572228891519e-01
6.475554944790330725e-02,1.080432172869147667e-01
6.512895197367148115e-02,1.084433773509403814e-01
6.526072414980278735e-02,1.088435374149659823e-01
6.536135467342214789e-02,1.092436974789915971e-01
6.548473461303809529e-02,1.096438575430172119e-01
6.561038560328109892e-02,1.100440176070428128e-01
6.567478487480456206e-02,1.104441776710684275e-01
6.572946598691448150e-02,1.108443377350940423e-01
6.600308192939066676e-02,1.112444977991196432e-01
6.605772883644210614e-02,1.116446578631452580e-01
6.618455446386517504e-02,1.120448179271708727e-01
6.642128871294585013e-02,1.124449779911964736e-01
6.693791765205976685e-02,1.128451380552220884e-01
6.715533236287868357e-02,1.132452981192477032e-01
6.721646080038343185e-02,1.136454581832733041e-01
6.734294636600725303e-02,1.140456182472989188e-01
6.737611326091377806e-02,1.144457783113245336e-01
6.739090480503868996e-02,1.148459383753501345e-01
6.747798889778203191e-02,1.152460984393757493e-01
6.748419291452976976e-02,1.156462585034013640e-01
6.756878826612527922e-02,1.160464185674269649e-01
6.803972606973696102e-02,1.164465786314525797e-01
6.809738286573333022e-02,1.168467386954781945e-01
6.825361471171116634e-02,1.172468987595037954e-01
6.827092401922719989e-02,1.176470588235294101e-01
6.833442766052821860e-02,1.180472188875550249e-01
6.842490055478450683e-02,1.184473789515806258e-01
6.867715173895992675e-02,1.188475390156062406e-01
6.876665745902370286e-02,1.192476990796318553e-01
6.902640425732502194e-02,1.196478591436574562e-01
6.906299335749345458e-02,1.200480192076830710e-01
6.910904928671587899e-02,1.204481792717086858e-01
6.911962959388114058e-02,1.208483393357343005e-01
6.927923824741644143e-02,1.212484993997599014e-01
6.937683825733996501e-02,1.216486594637855162e-01
6.958493616658095737e-02,1.220488195278111310e-01
6.961612348506705794e-02,1.224489795918367319e-01
6.982408424361630228e-02,1.228491396558623466e-01
6.989300599818901172e-02,1.232492997198879614e-01
6.993052086881217100e-02,1.236494597839135623e-01
7.021737588090980198e-02,1.240496198479391771e-01
7.048788397660575578e-02,1.244497799119647918e-01
7.059408936988055550e-02,1.248499399759903927e-01
7.063357721253825383e-02,1.252501000400159936e-01
7.075015093202161043e-02,1.256502601040416223e-01
7.101501380249693185e-02,1.260504201680672232e-01
7.103712628510512606e-02,1.264505802320928241e-01
7.119716358446830096e-02,1.268507402961184527e-01
7.132271648717568302e-02,1.272509003601440536e-01
7.132875807903560350e-02,1.276510604241696545e-01
7.175570198141784095e-02,1.280512204881952831e-01
7.183009262656520066e-02,1.284513805522208840e-01
7.193906066779988395e-02,1.288515406162464849e-01
7.204550320241072392e-02,1.292517006802721136e-01
7.207534742447596621e-02,1.296518607442977145e-01
7.238981357836420105e-02,1.300520208083233431e-01
7.244138231782352999e-02,1.304521808723489440e-01
7.252105297837757591e-02,1.308523409363745449e-01
7.263044996867988601e-02,1.312525010004001735e-01
7.270541411270843579e-02,1.316526610644257744e-01
7.271561485935250368e-02,1.320528211284513753e-01
7.325141897338995067e-02,1.324529811924770040e-01
7.345674764722254224e-02,1.328531412565026049e-01
7.350926171034291579e-02,1.332533013205282058e-01
7.356917489757899831e-02,1.336534613845538344e-01
7.376306797399991011e-02,1.340536214485794353e-01
7.382688610466649204e-02,1.344537815126050362e-01
7.423547667936383765e-02,1.348539415766306648e-01
7.424382971711671053e-02,1.352541016406562657e-01
7.436873868054863501e-02,1.356542617046818666e-01
7.448527465067539266e-02,1.360544217687074953e-01
7.481778193833443780e-02,1.364545818327330962e-01
7.481968994172071008e-02,1.368547418967586971e-01
7.488764775737255519e-02,1.372549019607843257e-01
7.488870384007620395e-02,1.376550620248099266e-01
7.511730250263809472e-02,1.380552220888355275e-01
7.514314683929745886e-02,1.384553821528611561e-01
7.519662619316408447e-02,1.388555422168867570e-01
7.561752499343708800e-02,1.392557022809123579e-01
7.578512108969075178e-02,1.396558623449379866e-01
7.624060633020633693e-02,1.400560224089635875e-01
7.657993235355425865e-02,1.404561824729891883e-01
7.664751399337214888e-02,1.408563425370148170e-01
7.670608974164223881e-02,1.412565026010404179e-01
7.687934617495445488e-02,1.416566626650660188e-01
7.693157008425106913e-02,1.420568227290916474e-01
7.695035026038123116e-02,1.424569827931172483e-01
7.744452000580329121e-02,1.428571428571428492e-01
7.746672589595134106e-02,1.432573029211684779e-01
7.763342003918798084e-02,1.436574629851940788e-01
7.792044552767404819e-02,1.440576230492196796e-01
7.823234835392017805e-02,1.444577831132453083e-01
7.840636559508831760e-02,1.448579431772709092e-01
7.849906610870181767e-02,1.452581032412965101e-01
7.850095655060328192e-02,1.456582633053221387e-01
7.874942658098926795e-02,1.460584233693477396e-01
7.875736884021566908e-02,1.464585834333733405e-01
7.891208960509675518e-02,1.468587434973989692e-01
7.912008607318460340e-02,1.472589035614245701e-01
7.921799974327191352e-02,1.476590636254501709e-01
7.935989337026598534e-02,1.480592236894757996e-01
7.939669301013205227e-02,1.484593837535014005e-01
7.955955571256158321e-02,1.488595438175270014e-01
7.968370652473814875e-02,1.492597038815526300e-01
7.975634352535837523e-02,1.496598639455782309e-01
7.983780355715511257e-02,1.500600240096038318e-01
7.985222743338553364e-02,1.504601840736294605e-01
8.016848111607409455e-02,1.508603441376550613e-01
8.018364168253137858e-02,1.512605042016806622e-01
8.052862251197023813e-02,1.516606642657062909e-01
8.074289921153203486e-02,1.520608243297318918e-01
8.089154088584984970e-02,1.524609843937574927e-01
8.096808002020387807e-02,1.528611444577831213e-01
8.098789637997819146e-02,1.532613045218087222e-01
8.112342733859004285e-02,1.536614645858343231e-01
8.113503965787556560e-02,1.540616246498599518e-01
8.137765813200814602e-02,1.544617847138855526e-01
8.140441763429658029e-02,1.548619447779111535e-01
8.142900528727053944e-02,1.552621048419367822e-01
8.157862877523867906e-02,1.556622649059623831e-01
8.182337999571745457e-02,1.560624249699879840e-01
8.191464458819502914e-02,1.564625850340136126e-01
8.194579933412343697e-02,1.568627450980392135e-01
8.215426975679319954e-02,1.572629051620648144e-01
8.220543076877140365e-02,1.576630652260904430e-01
8.234094118683969732e-02,1.580632252901160439e-01
8.237321686716143898e-02,1.584633853541416448e-01
8.239505670731915588e-02,1.588635454181672735e-01
8.265329286642163209e-02,1.592637054821928744e-01
8.276958741111187234e-02,1.596638655462184753e-01
8.277022834274765095e-02,1.600640256102441039e-01
8.291880270197553304e-02,1.604641856742697048e-01
8.293026665506100792e-02,1.608643457382953057e-01
8.295992817145049492e-02,1.612645058023209343e-01
8.316174072099614956e-02,1.616646658663465352e-01
8.327903269460446012e-02,1.620648259303721361e-01
8.357600776575802026e-02,1.624649859943977648e-01
8.362428650792456952e-02,1.628651460584233657e-01
8.396395129712549976e-02,1.632653061224489666e-01
8.397186898049253945e-02,1.636654661864745952e-01
8.442680570529766115e-02,1.640656262505001961e-01
8.477743538167714643e-02,1.644657863145257970e-01
8.495994373980850223e-02,1.648659463785514256e-01
8.499587798626850876e-02,1.652661064425770265e-01
8.521340349681577608e-02,1.656662665066026274e-01
8.521597838033025119e-02,1.660664265706282561e-01
8.532231853220539897e-02,1.664665866346538570e-01
8.542070299646845055e-02,1.668667466986794856e-01
8.556837386763650743e-02,1.672669067627050865e-01
8.557568889945381396e-02,1.676670668267306874e-01
8.560416680648312571e-02,1.680672268907563160e-01
8.565342479625211169e-02,1.684673869547819169e-01
8.575088971370047053e-02,1.688675470188075178e-01
8.575169227681110617e-02,1.692677070828331465e-01
8.586646858132106208e-02,1.696678671468587474e-01
8.596255036192863852e-02,1.700680272108843483e-01
8.599884128309591425e-02,1.704681872749099769e-01
8.600454477480781734e-02,1.708683473389355778e-01
8.603157864735982985e-02,1.712685074029611787e-01
8.609578523365769842e-02,1.716686674669868073e-01
8.629965348488134735e-02,1.720688275310124082e-01
8.649346662478372971e-02,1.724689875950380091e-01
8.651860891341946191e-02,1.728691476590636378e-01
8.659007754936286216e-02,1.732693077230892387e-01
8.663265088091470778e-02,1.736694677871148396e-01
8.683584360514805256e-02,1.740696278511404682e-01
8.686881698343010272e-02,1.744697879151660691e-01
8.699726597175956588e-02,1.748699479791916700e-01
8.717362139054113390e-02,1.752701080432172986e-01
8.718763342833436847e-02,1.756702681072428995e-01
8.725301879682094419e-02,1.760704281712685004e-01
8.834159991213243190e-02,1.764705882352941291e-01
8.846421767922896251e-02,1.768707482993197300e-01
8.858896114568855229e-02,1.772709083633453309e-01
8.870125723748213675e-02,1.776710684273709595e-01
8.879429553140504028e-02,1.780712284913965604e-01
8.880900759730644967e-02,1.784713885554221613e-01
8.881739273462342654e-02,1.788715486194477899e-01
8.882505994903060198e-02,1.792717086834733908e-01
8.889947490110342021e-02,1.796718687474989917e-01
8.956375175909264685e-02,1.800720288115246204e-01
8.999514318176922434e-02,1.804721888755502213e-01
9.009680022061575255e-02,1.808723489395758222e-01
9.021181910675202253e-02,1.812725090036014508e-01
9.023445673139110501e-02,1.816726690676270517e-01
9.038751772472562729e-02,1.820728291316526526e-01
9.064439987244897468e-02,1.824729891956782812e-01
9.076099455382788395e-02,1.828731492597038821e-01
9.090087668902313567e-02,1.832733093237294830e-01
9.090824996463438279e-02,1.836734693877551117e-01
9.102060646906312558e-02,1.840736294517807126e-01
9.110968010983978849e-02,1.844737895158063135e-01
9.120771228345397885e-02,1.848739495798319421e-01
9.122502308532333404e-02,1.852741096438575430e-01
9.146787376411028014e-02,1.856742697078831439e-01
9.163291943007204066e-02,1.860744297719087725e-01
9.196574633586605818e-02,1.864745898359343734e-01
9.204356725315124277e-02,1.868747498999599743e-01
9.211336468141043121e-02,1.872749099639856030e-01
9.216249331470072192e-02,1.876750700280112039e-01
9.270385536337279186e-02,1.880752300920368048e-01
9.277221837276709848e-02,1.884753901560624334e-01
9.285842636304371400e-02,1.888755502200880343e-01
9.296127176765708877e-02,1.892757102841136352e-01
9.310596026555424676e-02,1.896758703481392638e-01
9.325690538727693379e-02,1.900760304121648647e-01
9.329473173027617861e-02,1.904761904761904656e-01
9.331276697488820326e-02,1.908763505402160943e-01
9.362885291968243984e-02,1.912765106042416952e-01
9.365707292606667567e-02,1.916766706682672960e-01
9.369730147285763866e-02,1.920768307322929247e-01
9.371411373524106414e-02,1.924769907963185256e-01
9.401010740883709860e-02,1.928771508603441265e-01
9.428389528519687257e-02,1.932773109243697551e-01
9.436032605171000565e-02,1.936774709883953560e-01
9.488345332709753610e-02,1.940776310524209569e-01
9.488866232014028790e-02,1.944777911164465856e-01
9.491943104824117350e-02,1.948779511804721865e-01
9.499419228591082787e-02,1.952781112444977873e-01
9.509022354355363416e-02,1.956782713085234160e-01
9.529458006210451970e-02,1.960784313725490169e-01
9.554198555212507771e-02,1.964785914365746178e-01
9.556876381488926819e-02,1.968787515006002464e-01
9.559787575453961017e-02,1.972789115646258473e-01
9.567721952123989237e-02,1.976790716286514482e-01
9.591847091516901569e-02,1.980792316926770769e-01
9.594850982224072122e-02,1.984793917567026778e-01
9.596510751653176963e-02,1.988795518207282786e-01
9.607379279925022664e-02,1.992797118847539073e-01
9.622281459586908003e-02,1.996798719487795082e-01
9.654138603143434805e-02,2.000800320128051091e-01
9.666758490080222532e-02,2.004801920768307377e-01
9.674197765016326334e-02,2.008803521408563386e-01
9.695798933117492913e-02,2.012805122048819395e-01
9.744368146012992449e-02,2.016806722689075682e-01
9.747059127647179910e-02,2.020808323329331690e-01
9.787072808261094992e-02,2.024809923969587699e-01
9.816128029450695014e-02,2.028811524609843986e-01
9.838424463237439854e-02,2.032813125250099995e-01
9.842865328068627073e-02,2.036814725890356004e-01
9.850937307055901426e-02,2.040816326530612290e-01
9.870670946254286870e-02,2.044817927170868299e-01
9.900044947053680822e-02,2.048819527811124586e-01
9.944089292690998227e-02,2.052821128451380595e-01
9.952711302001376881e-02,2.056822729091636603e-01
9.963678282079259374e-02,2.060824329731892890e-01
9.972430642355187280e-02,2.064825930372148899e-01
9.973767904056836386e-02,2.068827531012404908e-01
9.991586128249940746e-02,2.072829131652661194e-01
1.002828923189330035e-01,2.076830732292917203e-01
1.003721815661390987e-01,2.080832332933173212e-01
1.004909321744720113e-01,2.084833933573429499e-01
1.005809289436091353e-01,2.088835534213685508e-01
1.006465392441960732e-01,2.092837134853941516e-01
1.007914184579529471e-01,2.096838735494197803e-01
1.007974881032787096e-01,2.100840336134453812e-01
1.008949426968679258e-01,2.104841936774709821e-01
1.009215530603458505e-01,2.108843537414966107e-01
1.009589363983839777e-01,2.112845138055222116e-01
1.011674931600559657e-01,2.116846738695478125e-01
1.011936621999983965e-01,2.120848339335734412e-01
1.012065794982981992e-01,2.124849939975990420e-01
1.015391117049871672e-01,2.128851540616246429e-01
1.015693108386718363e-01,2.132853141256502716e-01
1.016224745004999097e-01,2.136854741896758725e-01
1.016946576883452080e-01,2.140856342537014734e-01
1.018318222119176386e-01,2.144857943177271020e-01
1.018868173387948578e-01,2.148859543817527029e-01
1.021440171953100773e-01,2.152861144457783038e-01
1.023066307036940986e-01,2.156862745098039325e-01
1.026865703034167132e-01,2.160864345738295333e-01
1.027192091245055228e-01,2.164865946378551342e-01
1.027698798616287768e-01,2.168867547018807629e-01
1.029874848352086147e-01,2.172869147659063638e-01
1.030453978223263567e-01,2.176870748299319647e-01
1.030935371843604981e-01,2.180872348939575933e-01
1.031430859373753672e-01,2.184873949579831942e-01
1.034798864007652891e-01,2.188875550220087951e-01
1.035017506510084034e-01,2.192877150860344238e-01
1.035348125828810667e-01,2.196878751500600246e-01
1.036540426624557032e-01,2.200880352140856255e-01
1.036763536518764545e-01,2.204881952781112542e-01
1.040540357475341349e-01,2.208883553421368551e-01
1.041508874225531844e-01,2.212885154061624560e-01
1.041553357927608864e-01,2.216886754701880846e-01
1.042151314651662830e-01,2.220888355342136855e-01
1.043561955489703402e-01,2.224889955982392864e-01
1.044531448325571044e-01,2.228891556622649150e-01
1.045410403559865475e-01,2.232893157262905159e-01
1.046324617360709919e-01,2.236894757903161168e-01
1.046447043196104681e-01,2.240896358543417455e-01
1.048176949101643635e-01,2.244897959183673464e-01
1.048360777668172344e-01,2.248899559823929473e-01
1.048838865548218646e-01,2.252901160464185759e-01
1.048918347278314789e-01,2.256902761104441768e-01
1.052161327849020778e-01,2.260904361744697777e-01
1.052996628043733479e-01,2.264905962384954063e-01
1.053033448722058424e-01,2.268907563025210072e-01
1.054083681860111255e-01,2.272909163665466081e-01
1.055577566190843836e-01,2.276910764305722368e-01
1.058052203300487715e-01,2.280912364945978377e-01
1.059277815555910718e-01,2.284913965586234386e-01
1.060316153256096322e-01,2.288915566226490672e-01
1.060383181508429695e-01,2.292917166866746681e-01
1.060986309973696307e-01,2.296918767507002690e-01
1.061859559544948428e-01,2.300920368147258976e-01
1.062514260807557592e-01,2.304921968787514985e-01
1.063075836756104814e-01,2.308923569427770994e-01
1.063288317250311588e-01,2.312925170068027281e-01
1.067545487700851670e-01,2.316926770708283290e-01
1.069421736194190869e-01,2.320928371348539299e-01
1.069616182086185890e-01,2.324929971988795585e-01
