# Data,Probability
1.011986675795554201e-02,0.000000000000000000e+00
1.066335912249213695e-02,4.001600640256102706e-04
1.284307708503163933e-02,8.003201280512205413e-04
1.398056447942364056e-02,1.200480192076830649e-03
1.487580760680469114e-02,1.600640256102441083e-03
1.575234400439599891e-02,2.000800320128051299e-03
1.710852921775073837e-02,2.400960384153661299e-03
1.780222631598725111e-02,2.801120448179271732e-03
1.785076914712930077e-02,3.201280512204882165e-03
1.835831488417604199e-02,3.601440576230492165e-03
1.883924543741914356e-02,4.001600640256102598e-03
1.982541401360464819e-02,4.401760704281713031e-03
1.992159950816050837e-02,4.801920768307322597e-03
2.022986723402218218e-02,5.202080832332933030e-03
2.041164885192356046e-02,5.602240896358543464e-03
2.047399562925636060e-02,6.002400960384153897e-03
2.061643296851528931e-02,6.402561024409764330e-03
2.078195362910399344e-02,6.802721088435373896e-03
2.094093623655604239e-02,7.202881152460984329e-03
2.153010630988522536e-02,7.603041216486594762e-03
2.161417246054797223e-02,8.003201280512205196e-03
2.168716133379640712e-02,8.403361344537814762e-03
2.206922876780885098e-02,8.803521408563426062e-03
2.220363824499503938e-02,9.203681472589035628e-03
2.231529701072349631e-02,9.603841536614645194e-03
2.264343178429056511e-02,1.000400160064025649e-02
2.290673501766494688e-02,1.040416166466586606e-02
2.320941381231471368e-02,1.080432172869147736e-02
2.326721496938222167e-02,1.120448179271708693e-02
2.329429231145290283e-02,1.160464185674269649e-02
2.335207477905542131e-02,1.200480192076830779e-02
2.360736812600841561e-02,1.240496198479391736e-02
2.391334317028267348e-02,1.280512204881952866e-02
2.397209390303213505e-02,1.320528211284513823e-02
2.415641245656626260e-02,1.360544217687074779e-02
2.430613325466989688e-02,1.400560224089635909e-02
2.495445256822680785e-02,1.440576230492196866e-02
2.535981756631192421e-02,1.480592236894757822e-02
2.577315329354895948e-02,1.520608243297318952e-02
2.607476919966902548e-02,1.560624249699879909e-02
2.626217919085380853e-02,1.600640256102441039e-02
2.630684852404637300e-02,1.640656262505002169e-02
2.663558552030719645e-02,1.680672268907562952e-02
2.673835437596437312e-02,1.720688275310124082e-02
2.732058649163028943e-02,1.760704281712685212e-02
2.733109218604728302e-02,1.800720288115245996e-02
2.774960933815439137e-02,1.840736294517807126e-02
2.780925338834583024e-02,1.880752300920368256e-02
2.860889554516190744e-02,1.920768307322929039e-02
2.860979898381560763e-02,1.960784313725490169e-02
2.876729099764847863e-02,2.000800320128051299e-02
2.914225205065167773e-02,2.040816326530612082e-02
2.958447344731734985e-02,2.080832332933173212e-02
3.033312301057899604e-02,2.120848339335734342e-02
3.034685517303059230e-02,2.160864345738295472e-02
3.066529071559050829e-02,2.200880352140856255e-02
3.098016544746965209e-02,2.240896358543417385e-02
3.109260065585845237e-02,2.280912364945978515e-02
3.121639165457386345e-02,2.320928371348539299e-02
3.146875911453551194e-02,2.360944377751100429e-02
3.150670470673717916e-02,2.400960384153661559e-02
3.177656827964770586e-02,2.440976390556222342e-02
3.279578700859409751e-02,2.480992396958783472e-02
